from;to;polyline;weight
Roi Et;Trat;LINESTRING(103.828448191 15.9385220182, 102.503195011 12.1382302437);4.0
Roi Et;Ubon Ratchathani;LINESTRING(103.828448191 15.9385220182, 104.950118622 15.2036640615);134.0
Roi Et;Udon Thani;LINESTRING(103.828448191 15.9385220182, 102.840541098 17.512721051);34.0
Uttaradit;Roi Et;LINESTRING(100.431418199 17.7260698659, 103.828448191 15.9385220182);0.0
Uthai Thani;Roi Et;LINESTRING(99.5807809841 15.3329804403, 103.828448191 15.9385220182);0.0
Yala;Roi Et;LINESTRING(101.188657942 6.16406279095, 103.828448191 15.9385220182);0.0
Roi Et;Yasothon;LINESTRING(103.828448191 15.9385220182, 104.371511185 15.8497001429);98.0
Ranong;Ranong;LINESTRING(98.563678981 9.92248571424, 98.563678981 9.92248571424);0.0
Ranong;Rayong;LINESTRING(98.563678981 9.92248571424, 101.343222133 12.8409659694);1.0
Sing Buri;Ranong;LINESTRING(100.320977667 14.8716158255, 98.563678981 9.92248571424);0.0
Ranong;Songkhla;LINESTRING(98.563678981 9.92248571424, 100.548759187 6.94884143693);8.0
Ranong;Samut Songkhram;LINESTRING(98.563678981 9.92248571424, 99.9367402385 13.3593198916);1.0
Ranong;Samut Sakhon;LINESTRING(98.563678981 9.92248571424, 100.177263278 13.5962888145);3.0
Sa Kaeo;Ranong;LINESTRING(102.332311439 13.6777234283, 98.563678981 9.92248571424);0.0
Ranong;Surat Thani;LINESTRING(98.563678981 9.92248571424, 99.099159387 9.13381321812);13.0
Ranong;Sakon Nakhon;LINESTRING(98.563678981 9.92248571424, 103.822703129 17.5131235152);1.0
Suphan Buri;Ranong;LINESTRING(99.8038953973 14.648468015, 98.563678981 9.92248571424);0.0
Ranong;Samut Prakan;LINESTRING(98.563678981 9.92248571424, 100.622262423 13.5941395905);4.0
Saraburi;Ranong;LINESTRING(101.026016661 14.6689938567, 98.563678981 9.92248571424);0.0
Surin;Ranong;LINESTRING(103.655766949 14.9277736873, 98.563678981 9.92248571424);0.0
Sisaket;Ranong;LINESTRING(104.40982653 14.9516411754, 98.563678981 9.92248571424);0.0
Sukhothai;Ranong;LINESTRING(99.7963503647 17.3641392291, 98.563678981 9.92248571424);0.0
Satun;Ranong;LINESTRING(99.5703559981 6.7318170405, 98.563678981 9.92248571424);0.0
Ranong;Tak;LINESTRING(98.563678981 9.92248571424, 98.6551659992 16.6465147647);1.0
Ranong;Trang;LINESTRING(98.563678981 9.92248571424, 99.3599859433 7.48356217488);1.0
Trat;Ranong;LINESTRING(102.503195011 12.1382302437, 98.563678981 9.92248571424);0.0
Ubon Ratchathani;Ranong;LINESTRING(104.950118622 15.2036640615, 98.563678981 9.92248571424);0.0
Udon Thani;Ranong;LINESTRING(102.840541098 17.512721051, 98.563678981 9.92248571424);0.0
Uttaradit;Ranong;LINESTRING(100.431418199 17.7260698659, 98.563678981 9.92248571424);0.0
Uthai Thani;Ranong;LINESTRING(99.5807809841 15.3329804403, 98.563678981 9.92248571424);0.0
Ranong;Yala;LINESTRING(98.563678981 9.92248571424, 101.188657942 6.16406279095);1.0
Ranong;Yasothon;LINESTRING(98.563678981 9.92248571424, 104.371511185 15.8497001429);2.0
Rayong;Rayong;LINESTRING(101.343222133 12.8409659694, 101.343222133 12.8409659694);0.0
Rayong;Sing Buri;LINESTRING(101.343222133 12.8409659694, 100.320977667 14.8716158255);7.0
Rayong;Songkhla;LINESTRING(101.343222133 12.8409659694, 100.548759187 6.94884143693);13.0
Rayong;Samut Songkhram;LINESTRING(101.343222133 12.8409659694, 99.9367402385 13.3593198916);14.0
Rayong;Samut Sakhon;LINESTRING(101.343222133 12.8409659694, 100.177263278 13.5962888145);28.0
Rayong;Sa Kaeo;LINESTRING(101.343222133 12.8409659694, 102.332311439 13.6777234283);26.0
Rayong;Surat Thani;LINESTRING(101.343222133 12.8409659694, 99.099159387 9.13381321812);12.0
Rayong;Sakon Nakhon;LINESTRING(101.343222133 12.8409659694, 103.822703129 17.5131235152);1.0
Rayong;Suphan Buri;LINESTRING(101.343222133 12.8409659694, 99.8038953973 14.648468015);21.0
Rayong;Samut Prakan;LINESTRING(101.343222133 12.8409659694, 100.622262423 13.5941395905);355.0
Rayong;Saraburi;LINESTRING(101.343222133 12.8409659694, 101.026016661 14.6689938567);31.0
Rayong;Surin;LINESTRING(101.343222133 12.8409659694, 103.655766949 14.9277736873);18.0
Rayong;Sisaket;LINESTRING(101.343222133 12.8409659694, 104.40982653 14.9516411754);22.0
Rayong;Sukhothai;LINESTRING(101.343222133 12.8409659694, 99.7963503647 17.3641392291);2.0
Rayong;Satun;LINESTRING(101.343222133 12.8409659694, 99.5703559981 6.7318170405);2.0
Rayong;Tak;LINESTRING(101.343222133 12.8409659694, 98.6551659992 16.6465147647);6.0
Rayong;Trang;LINESTRING(101.343222133 12.8409659694, 99.3599859433 7.48356217488);2.0
Rayong;Trat;LINESTRING(101.343222133 12.8409659694, 102.503195011 12.1382302437);148.0
Rayong;Ubon Ratchathani;LINESTRING(101.343222133 12.8409659694, 104.950118622 15.2036640615);35.0
Rayong;Udon Thani;LINESTRING(101.343222133 12.8409659694, 102.840541098 17.512721051);35.0
Rayong;Uttaradit;LINESTRING(101.343222133 12.8409659694, 100.431418199 17.7260698659);14.0
Rayong;Uthai Thani;LINESTRING(101.343222133 12.8409659694, 99.5807809841 15.3329804403);4.0
Yala;Rayong;LINESTRING(101.188657942 6.16406279095, 101.343222133 12.8409659694);0.0
Rayong;Yasothon;LINESTRING(101.343222133 12.8409659694, 104.371511185 15.8497001429);3.0
Sing Buri;Sing Buri;LINESTRING(100.320977667 14.8716158255, 100.320977667 14.8716158255);0.0
Sing Buri;Songkhla;LINESTRING(100.320977667 14.8716158255, 100.548759187 6.94884143693);1.0
Sing Buri;Samut Songkhram;LINESTRING(100.320977667 14.8716158255, 99.9367402385 13.3593198916);3.0
Sing Buri;Samut Sakhon;LINESTRING(100.320977667 14.8716158255, 100.177263278 13.5962888145);6.0
Sing Buri;Sa Kaeo;LINESTRING(100.320977667 14.8716158255, 102.332311439 13.6777234283);2.0
Sing Buri;Surat Thani;LINESTRING(100.320977667 14.8716158255, 99.099159387 9.13381321812);3.0
Sakon Nakhon;Sing Buri;LINESTRING(103.822703129 17.5131235152, 100.320977667 14.8716158255);0.0
Sing Buri;Suphan Buri;LINESTRING(100.320977667 14.8716158255, 99.8038953973 14.648468015);38.0
Sing Buri;Samut Prakan;LINESTRING(100.320977667 14.8716158255, 100.622262423 13.5941395905);49.0
Sing Buri;Saraburi;LINESTRING(100.320977667 14.8716158255, 101.026016661 14.6689938567);24.0
Sing Buri;Surin;LINESTRING(100.320977667 14.8716158255, 103.655766949 14.9277736873);1.0
Sing Buri;Sisaket;LINESTRING(100.320977667 14.8716158255, 104.40982653 14.9516411754);1.0
Sing Buri;Sukhothai;LINESTRING(100.320977667 14.8716158255, 99.7963503647 17.3641392291);11.0
Satun;Sing Buri;LINESTRING(99.5703559981 6.7318170405, 100.320977667 14.8716158255);0.0
Sing Buri;Tak;LINESTRING(100.320977667 14.8716158255, 98.6551659992 16.6465147647);15.0
Trang;Sing Buri;LINESTRING(99.3599859433 7.48356217488, 100.320977667 14.8716158255);0.0
Sing Buri;Trat;LINESTRING(100.320977667 14.8716158255, 102.503195011 12.1382302437);1.0
Sing Buri;Ubon Ratchathani;LINESTRING(100.320977667 14.8716158255, 104.950118622 15.2036640615);2.0
Sing Buri;Udon Thani;LINESTRING(100.320977667 14.8716158255, 102.840541098 17.512721051);2.0
Sing Buri;Uttaradit;LINESTRING(100.320977667 14.8716158255, 100.431418199 17.7260698659);15.0
Sing Buri;Uthai Thani;LINESTRING(100.320977667 14.8716158255, 99.5807809841 15.3329804403);33.0
Yala;Sing Buri;LINESTRING(101.188657942 6.16406279095, 100.320977667 14.8716158255);0.0
Yasothon;Sing Buri;LINESTRING(104.371511185 15.8497001429, 100.320977667 14.8716158255);0.0
Songkhla;Songkhla;LINESTRING(100.548759187 6.94884143693, 100.548759187 6.94884143693);0.0
Songkhla;Samut Songkhram;LINESTRING(100.548759187 6.94884143693, 99.9367402385 13.3593198916);9.0
Songkhla;Samut Sakhon;LINESTRING(100.548759187 6.94884143693, 100.177263278 13.5962888145);5.0
Songkhla;Sa Kaeo;LINESTRING(100.548759187 6.94884143693, 102.332311439 13.6777234283);2.0
Songkhla;Surat Thani;LINESTRING(100.548759187 6.94884143693, 99.099159387 9.13381321812);102.0
Songkhla;Sakon Nakhon;LINESTRING(100.548759187 6.94884143693, 103.822703129 17.5131235152);3.0
Songkhla;Suphan Buri;LINESTRING(100.548759187 6.94884143693, 99.8038953973 14.648468015);5.0
Songkhla;Samut Prakan;LINESTRING(100.548759187 6.94884143693, 100.622262423 13.5941395905);113.0
Songkhla;Saraburi;LINESTRING(100.548759187 6.94884143693, 101.026016661 14.6689938567);4.0
Surin;Songkhla;LINESTRING(103.655766949 14.9277736873, 100.548759187 6.94884143693);0.0
Sisaket;Songkhla;LINESTRING(104.40982653 14.9516411754, 100.548759187 6.94884143693);0.0
Songkhla;Sukhothai;LINESTRING(100.548759187 6.94884143693, 99.7963503647 17.3641392291);1.0
Songkhla;Satun;LINESTRING(100.548759187 6.94884143693, 99.5703559981 6.7318170405);276.0
Songkhla;Tak;LINESTRING(100.548759187 6.94884143693, 98.6551659992 16.6465147647);1.0
Songkhla;Trang;LINESTRING(100.548759187 6.94884143693, 99.3599859433 7.48356217488);146.0
Songkhla;Trat;LINESTRING(100.548759187 6.94884143693, 102.503195011 12.1382302437);6.0
Songkhla;Ubon Ratchathani;LINESTRING(100.548759187 6.94884143693, 104.950118622 15.2036640615);5.0
Songkhla;Udon Thani;LINESTRING(100.548759187 6.94884143693, 102.840541098 17.512721051);16.0
Uttaradit;Songkhla;LINESTRING(100.431418199 17.7260698659, 100.548759187 6.94884143693);0.0
Songkhla;Uthai Thani;LINESTRING(100.548759187 6.94884143693, 99.5807809841 15.3329804403);1.0
Songkhla;Yala;LINESTRING(100.548759187 6.94884143693, 101.188657942 6.16406279095);120.0
Songkhla;Yasothon;LINESTRING(100.548759187 6.94884143693, 104.371511185 15.8497001429);2.0
Samut Songkhram;Samut Songkhram;LINESTRING(99.9367402385 13.3593198916, 99.9367402385 13.3593198916);0.0
Samut Songkhram;Samut Sakhon;LINESTRING(99.9367402385 13.3593198916, 100.177263278 13.5962888145);413.0
Samut Songkhram;Sa Kaeo;LINESTRING(99.9367402385 13.3593198916, 102.332311439 13.6777234283);4.0
Samut Songkhram;Surat Thani;LINESTRING(99.9367402385 13.3593198916, 99.099159387 9.13381321812);1.0
Samut Songkhram;Sakon Nakhon;LINESTRING(99.9367402385 13.3593198916, 103.822703129 17.5131235152);3.0
Samut Songkhram;Suphan Buri;LINESTRING(99.9367402385 13.3593198916, 99.8038953973 14.648468015);16.0
Samut Songkhram;Samut Prakan;LINESTRING(99.9367402385 13.3593198916, 100.622262423 13.5941395905);182.0
Samut Songkhram;Saraburi;LINESTRING(99.9367402385 13.3593198916, 101.026016661 14.6689938567);10.0
Samut Songkhram;Surin;LINESTRING(99.9367402385 13.3593198916, 103.655766949 14.9277736873);7.0
Samut Songkhram;Sisaket;LINESTRING(99.9367402385 13.3593198916, 104.40982653 14.9516411754);1.0
Samut Songkhram;Sukhothai;LINESTRING(99.9367402385 13.3593198916, 99.7963503647 17.3641392291);5.0
Samut Songkhram;Satun;LINESTRING(99.9367402385 13.3593198916, 99.5703559981 6.7318170405);3.0
Samut Songkhram;Tak;LINESTRING(99.9367402385 13.3593198916, 98.6551659992 16.6465147647);3.0
Samut Songkhram;Trang;LINESTRING(99.9367402385 13.3593198916, 99.3599859433 7.48356217488);1.0
Samut Songkhram;Trat;LINESTRING(99.9367402385 13.3593198916, 102.503195011 12.1382302437);3.0
Samut Songkhram;Ubon Ratchathani;LINESTRING(99.9367402385 13.3593198916, 104.950118622 15.2036640615);9.0
Samut Songkhram;Udon Thani;LINESTRING(99.9367402385 13.3593198916, 102.840541098 17.512721051);2.0
Samut Songkhram;Uttaradit;LINESTRING(99.9367402385 13.3593198916, 100.431418199 17.7260698659);1.0
Samut Songkhram;Uthai Thani;LINESTRING(99.9367402385 13.3593198916, 99.5807809841 15.3329804403);1.0
Yala;Samut Songkhram;LINESTRING(101.188657942 6.16406279095, 99.9367402385 13.3593198916);0.0
Yasothon;Samut Songkhram;LINESTRING(104.371511185 15.8497001429, 99.9367402385 13.3593198916);0.0
Samut Sakhon;Samut Sakhon;LINESTRING(100.177263278 13.5962888145, 100.177263278 13.5962888145);0.0
Samut Sakhon;Sa Kaeo;LINESTRING(100.177263278 13.5962888145, 102.332311439 13.6777234283);6.0
Samut Sakhon;Surat Thani;LINESTRING(100.177263278 13.5962888145, 99.099159387 9.13381321812);13.0
Samut Sakhon;Sakon Nakhon;LINESTRING(100.177263278 13.5962888145, 103.822703129 17.5131235152);2.0
Samut Sakhon;Suphan Buri;LINESTRING(100.177263278 13.5962888145, 99.8038953973 14.648468015);28.0
Samut Sakhon;Samut Prakan;LINESTRING(100.177263278 13.5962888145, 100.622262423 13.5941395905);356.0
Samut Sakhon;Saraburi;LINESTRING(100.177263278 13.5962888145, 101.026016661 14.6689938567);21.0
Samut Sakhon;Surin;LINESTRING(100.177263278 13.5962888145, 103.655766949 14.9277736873);3.0
Samut Sakhon;Sisaket;LINESTRING(100.177263278 13.5962888145, 104.40982653 14.9516411754);1.0
Samut Sakhon;Sukhothai;LINESTRING(100.177263278 13.5962888145, 99.7963503647 17.3641392291);2.0
Satun;Samut Sakhon;LINESTRING(99.5703559981 6.7318170405, 100.177263278 13.5962888145);0.0
Samut Sakhon;Tak;LINESTRING(100.177263278 13.5962888145, 98.6551659992 16.6465147647);2.0
Trang;Samut Sakhon;LINESTRING(99.3599859433 7.48356217488, 100.177263278 13.5962888145);0.0
Samut Sakhon;Trat;LINESTRING(100.177263278 13.5962888145, 102.503195011 12.1382302437);5.0
Samut Sakhon;Ubon Ratchathani;LINESTRING(100.177263278 13.5962888145, 104.950118622 15.2036640615);9.0
Samut Sakhon;Udon Thani;LINESTRING(100.177263278 13.5962888145, 102.840541098 17.512721051);3.0
Uttaradit;Samut Sakhon;LINESTRING(100.431418199 17.7260698659, 100.177263278 13.5962888145);0.0
Samut Sakhon;Uthai Thani;LINESTRING(100.177263278 13.5962888145, 99.5807809841 15.3329804403);4.0
Yala;Samut Sakhon;LINESTRING(101.188657942 6.16406279095, 100.177263278 13.5962888145);0.0
Samut Sakhon;Yasothon;LINESTRING(100.177263278 13.5962888145, 104.371511185 15.8497001429);1.0
Sa Kaeo;Sa Kaeo;LINESTRING(102.332311439 13.6777234283, 102.332311439 13.6777234283);0.0
Surat Thani;Sa Kaeo;LINESTRING(99.099159387 9.13381321812, 102.332311439 13.6777234283);0.0
Sa Kaeo;Sakon Nakhon;LINESTRING(102.332311439 13.6777234283, 103.822703129 17.5131235152);1.0
Suphan Buri;Sa Kaeo;LINESTRING(99.8038953973 14.648468015, 102.332311439 13.6777234283);0.0
Sa Kaeo;Samut Prakan;LINESTRING(102.332311439 13.6777234283, 100.622262423 13.5941395905);36.0
Sa Kaeo;Saraburi;LINESTRING(102.332311439 13.6777234283, 101.026016661 14.6689938567);15.0
Sa Kaeo;Surin;LINESTRING(102.332311439 13.6777234283, 103.655766949 14.9277736873);4.0
Sa Kaeo;Sisaket;LINESTRING(102.332311439 13.6777234283, 104.40982653 14.9516411754);7.0
Sa Kaeo;Sukhothai;LINESTRING(102.332311439 13.6777234283, 99.7963503647 17.3641392291);1.0
Sa Kaeo;Satun;LINESTRING(102.332311439 13.6777234283, 99.5703559981 6.7318170405);1.0
Sa Kaeo;Tak;LINESTRING(102.332311439 13.6777234283, 98.6551659992 16.6465147647);3.0
Trang;Sa Kaeo;LINESTRING(99.3599859433 7.48356217488, 102.332311439 13.6777234283);0.0
Sa Kaeo;Trat;LINESTRING(102.332311439 13.6777234283, 102.503195011 12.1382302437);16.0
Sa Kaeo;Ubon Ratchathani;LINESTRING(102.332311439 13.6777234283, 104.950118622 15.2036640615);9.0
Sa Kaeo;Udon Thani;LINESTRING(102.332311439 13.6777234283, 102.840541098 17.512721051);2.0
Sa Kaeo;Uttaradit;LINESTRING(102.332311439 13.6777234283, 100.431418199 17.7260698659);1.0
Sa Kaeo;Uthai Thani;LINESTRING(102.332311439 13.6777234283, 99.5807809841 15.3329804403);1.0
Yala;Sa Kaeo;LINESTRING(101.188657942 6.16406279095, 102.332311439 13.6777234283);0.0
Sa Kaeo;Yasothon;LINESTRING(102.332311439 13.6777234283, 104.371511185 15.8497001429);1.0
Surat Thani;Surat Thani;LINESTRING(99.099159387 9.13381321812, 99.099159387 9.13381321812);0.0
Sakon Nakhon;Surat Thani;LINESTRING(103.822703129 17.5131235152, 99.099159387 9.13381321812);0.0
Surat Thani;Suphan Buri;LINESTRING(99.099159387 9.13381321812, 99.8038953973 14.648468015);6.0
Surat Thani;Samut Prakan;LINESTRING(99.099159387 9.13381321812, 100.622262423 13.5941395905);143.0
Surat Thani;Saraburi;LINESTRING(99.099159387 9.13381321812, 101.026016661 14.6689938567);4.0
Surat Thani;Surin;LINESTRING(99.099159387 9.13381321812, 103.655766949 14.9277736873);5.0
Sisaket;Surat Thani;LINESTRING(104.40982653 14.9516411754, 99.099159387 9.13381321812);0.0
Surat Thani;Sukhothai;LINESTRING(99.099159387 9.13381321812, 99.7963503647 17.3641392291);2.0
Surat Thani;Satun;LINESTRING(99.099159387 9.13381321812, 99.5703559981 6.7318170405);14.0
Surat Thani;Tak;LINESTRING(99.099159387 9.13381321812, 98.6551659992 16.6465147647);4.0
Surat Thani;Trang;LINESTRING(99.099159387 9.13381321812, 99.3599859433 7.48356217488);36.0
Surat Thani;Trat;LINESTRING(99.099159387 9.13381321812, 102.503195011 12.1382302437);5.0
Surat Thani;Ubon Ratchathani;LINESTRING(99.099159387 9.13381321812, 104.950118622 15.2036640615);3.0
Surat Thani;Udon Thani;LINESTRING(99.099159387 9.13381321812, 102.840541098 17.512721051);10.0
Uttaradit;Surat Thani;LINESTRING(100.431418199 17.7260698659, 99.099159387 9.13381321812);0.0
Uthai Thani;Surat Thani;LINESTRING(99.5807809841 15.3329804403, 99.099159387 9.13381321812);0.0
Surat Thani;Yala;LINESTRING(99.099159387 9.13381321812, 101.188657942 6.16406279095);2.0
Yasothon;Surat Thani;LINESTRING(104.371511185 15.8497001429, 99.099159387 9.13381321812);0.0
Sakon Nakhon;Sakon Nakhon;LINESTRING(103.822703129 17.5131235152, 103.822703129 17.5131235152);0.0
Sakon Nakhon;Suphan Buri;LINESTRING(103.822703129 17.5131235152, 99.8038953973 14.648468015);1.0
Sakon Nakhon;Samut Prakan;LINESTRING(103.822703129 17.5131235152, 100.622262423 13.5941395905);12.0
Sakon Nakhon;Saraburi;LINESTRING(103.822703129 17.5131235152, 101.026016661 14.6689938567);4.0
Sakon Nakhon;Surin;LINESTRING(103.822703129 17.5131235152, 103.655766949 14.9277736873);4.0
Sakon Nakhon;Sisaket;LINESTRING(103.822703129 17.5131235152, 104.40982653 14.9516411754);3.0
Sakon Nakhon;Sukhothai;LINESTRING(103.822703129 17.5131235152, 99.7963503647 17.3641392291);1.0
Sakon Nakhon;Satun;LINESTRING(103.822703129 17.5131235152, 99.5703559981 6.7318170405);3.0
Sakon Nakhon;Tak;LINESTRING(103.822703129 17.5131235152, 98.6551659992 16.6465147647);3.0
Sakon Nakhon;Trang;LINESTRING(103.822703129 17.5131235152, 99.3599859433 7.48356217488);1.0
Sakon Nakhon;Trat;LINESTRING(103.822703129 17.5131235152, 102.503195011 12.1382302437);1.0
Sakon Nakhon;Ubon Ratchathani;LINESTRING(103.822703129 17.5131235152, 104.950118622 15.2036640615);28.0
Sakon Nakhon;Udon Thani;LINESTRING(103.822703129 17.5131235152, 102.840541098 17.512721051);280.0
Uttaradit;Sakon Nakhon;LINESTRING(100.431418199 17.7260698659, 103.822703129 17.5131235152);0.0
Uthai Thani;Sakon Nakhon;LINESTRING(99.5807809841 15.3329804403, 103.822703129 17.5131235152);0.0
Yala;Sakon Nakhon;LINESTRING(101.188657942 6.16406279095, 103.822703129 17.5131235152);0.0
Sakon Nakhon;Yasothon;LINESTRING(103.822703129 17.5131235152, 104.371511185 15.8497001429);5.0
Suphan Buri;Suphan Buri;LINESTRING(99.8038953973 14.648468015, 99.8038953973 14.648468015);0.0
Suphan Buri;Samut Prakan;LINESTRING(99.8038953973 14.648468015, 100.622262423 13.5941395905);126.0
Suphan Buri;Saraburi;LINESTRING(99.8038953973 14.648468015, 101.026016661 14.6689938567);28.0
Suphan Buri;Surin;LINESTRING(99.8038953973 14.648468015, 103.655766949 14.9277736873);3.0
Sisaket;Suphan Buri;LINESTRING(104.40982653 14.9516411754, 99.8038953973 14.648468015);0.0
Suphan Buri;Sukhothai;LINESTRING(99.8038953973 14.648468015, 99.7963503647 17.3641392291);8.0
Satun;Suphan Buri;LINESTRING(99.5703559981 6.7318170405, 99.8038953973 14.648468015);0.0
Suphan Buri;Tak;LINESTRING(99.8038953973 14.648468015, 98.6551659992 16.6465147647);10.0
Suphan Buri;Trang;LINESTRING(99.8038953973 14.648468015, 99.3599859433 7.48356217488);3.0
Suphan Buri;Trat;LINESTRING(99.8038953973 14.648468015, 102.503195011 12.1382302437);5.0
Suphan Buri;Ubon Ratchathani;LINESTRING(99.8038953973 14.648468015, 104.950118622 15.2036640615);5.0
Suphan Buri;Udon Thani;LINESTRING(99.8038953973 14.648468015, 102.840541098 17.512721051);6.0
Suphan Buri;Uttaradit;LINESTRING(99.8038953973 14.648468015, 100.431418199 17.7260698659);7.0
Suphan Buri;Uthai Thani;LINESTRING(99.8038953973 14.648468015, 99.5807809841 15.3329804403);42.0
Yala;Suphan Buri;LINESTRING(101.188657942 6.16406279095, 99.8038953973 14.648468015);0.0
