from;to;polyline;weight
Phatthalung;Chumphon;LINESTRING(100.010126773 7.42441601366, 99.0825327206 10.3170952438);5.0
Phatthalung;Chiang Rai;LINESTRING(100.010126773 7.42441601366, 99.9181046538 19.7324384098);1.0
Phatthalung;Chanthaburi;LINESTRING(100.010126773 7.42441601366, 102.110829598 12.8108425642);0.0
Phatthalung;Krabi;LINESTRING(100.010126773 7.42441601366, 99.0096418766 7.93530464171);23.0
Phatthalung;Khon Kaen;LINESTRING(100.010126773 7.42441601366, 102.467091341 16.3601979214);0.0
Phatthalung;Kamphaeng Phet;LINESTRING(100.010126773 7.42441601366, 99.5310912899 16.3858334519);0.0
Phatthalung;Kanchanaburi;LINESTRING(100.010126773 7.42441601366, 99.0310011373 14.6930709783);0.0
Phatthalung;Kalasin;LINESTRING(100.010126773 7.42441601366, 103.668833895 16.6419437368);0.0
Phatthalung;Loei Province;LINESTRING(100.010126773 7.42441601366, 101.493432007 17.4865304276);1.0
Phatthalung;Lampang;LINESTRING(100.010126773 7.42441601366, 99.5028873139 18.3121197955);1.0
Phatthalung;Lamphun;LINESTRING(100.010126773 7.42441601366, 98.9955101259 18.0669476692);0.0
Phatthalung;Lopburi Province;LINESTRING(100.010126773 7.42441601366, 100.91279061 15.1983428634);0.0
Phatthalung;Mukdahan;LINESTRING(100.010126773 7.42441601366, 104.52536682 16.5399707206);0.0
Phatthalung;Maha Sarakham;LINESTRING(100.010126773 7.42441601366, 103.168807401 16.0246261741);3.0
Phatthalung;Mae Hong Son;LINESTRING(100.010126773 7.42441601366, 97.9976963379 18.7255459313);0.0
Phatthalung;Nan;LINESTRING(100.010126773 7.42441601366, 100.846655279 18.8238026323);1.0
Phatthalung;Nonthaburi;LINESTRING(100.010126773 7.42441601366, 100.41502107 13.9645550618);1.0
Phatthalung;Nong Bua Lam Phu;LINESTRING(100.010126773 7.42441601366, 102.332866504 17.2250302587);0.0
Phatthalung;Nong Khai;LINESTRING(100.010126773 7.42441601366, 102.734380415 17.948159045);0.0
Phatthalung;Nakhon Ratchasima;LINESTRING(100.010126773 7.42441601366, 102.096875357 14.9640117158);0.0
Phatthalung;Nakhon Phanom;LINESTRING(100.010126773 7.42441601366, 104.394182963 17.4055094748);0.0
Phatthalung;Nakhon Pathom;LINESTRING(100.010126773 7.42441601366, 100.077784332 13.9133999426);0.0
Phatthalung;Nakhon Si Thammarat;LINESTRING(100.010126773 7.42441601366, 99.7855482953 8.58172325877);28.0
Phatthalung;Nakhon Sawan;LINESTRING(100.010126773 7.42441601366, 99.9598221992 15.6222488032);0.0
Phatthalung;Narathiwat;LINESTRING(100.010126773 7.42441601366, 101.731935286 6.18417848751);0.0
Phatthalung;Nakhon Nayok;LINESTRING(100.010126773 7.42441601366, 101.209031012 14.236825414);0.0
Phatthalung;Phetchaburi;LINESTRING(100.010126773 7.42441601366, 99.6008495417 12.9525452933);1.0
Phatthalung;Phichit;LINESTRING(100.010126773 7.42441601366, 100.391252836 16.2857421333);0.0
Phatthalung;Prachuap Khiri Khan;LINESTRING(100.010126773 7.42441601366, 99.5834170434 11.8004315212);4.0
Phatthalung;Phuket;LINESTRING(100.010126773 7.42441601366, 98.3649123943 7.83944014805);6.0
Phatthalung;Phatthalung;LINESTRING(100.010126773 7.42441601366, 100.080049986 7.49394151891);0.0
Phatthalung;Phitsanulok;LINESTRING(100.010126773 7.42441601366, 100.481753364 17.0317225438);0.0
Phatthalung;Phang Nga;LINESTRING(100.010126773 7.42441601366, 98.1635603331 8.62009579339);0.0
Phatthalung;Phetchabun;LINESTRING(100.010126773 7.42441601366, 101.21354207 16.2488798096);1.0
Phatthalung;Phrae;LINESTRING(100.010126773 7.42441601366, 99.9592168824 18.2599980793);0.0
Phatthalung;Prachinburi;LINESTRING(100.010126773 7.42441601366, 101.62185847 14.0225097824);0.0
Phatthalung;Pathum Thani;LINESTRING(100.010126773 7.42441601366, 100.641810015 14.0961850445);2.0
Phatthalung;Pattani;LINESTRING(100.010126773 7.42441601366, 101.371757998 6.7514836781);5.0
Phatthalung;Phayao;LINESTRING(100.010126773 7.42441601366, 100.155875063 19.2707159874);0.0
Phatthalung;Ratchaburi;LINESTRING(100.010126773 7.42441601366, 99.6163033708 13.555468881);3.0
Phatthalung;Roi Et;LINESTRING(100.010126773 7.42441601366, 103.811856618 15.9390589157);0.0
Phatthalung;Ranong;LINESTRING(100.010126773 7.42441601366, 98.6451537598 10.0467430034);0.0
Phatthalung;Rayong;LINESTRING(100.010126773 7.42441601366, 101.407515377 12.8424417412);0.0
Phatthalung;Sing Buri;LINESTRING(100.010126773 7.42441601366, 100.334808171 14.9189979398);0.0
Phatthalung;Songkhla;LINESTRING(100.010126773 7.42441601366, 100.581375177 7.1139766215);155.0
Phatthalung;Samut Songkhram;LINESTRING(100.010126773 7.42441601366, 99.9656093523 13.3785736422);0.0
Phatthalung;Samut Sakhon;LINESTRING(100.010126773 7.42441601366, 100.223684072 13.5726593856);1.0
Phatthalung;Sa Kaeo;LINESTRING(100.010126773 7.42441601366, 102.407393634 13.7164658559);0.0
Phatthalung;Surat Thani;LINESTRING(100.010126773 7.42441601366, 99.2665140024 9.05257838779);7.0
Phatthalung;Sakon Nakhon;LINESTRING(100.010126773 7.42441601366, 103.843548596 17.4307460922);1.0
Phatthalung;Suphan Buri;LINESTRING(100.010126773 7.42441601366, 99.7811297192 14.5713696695);0.0
Phatthalung;Samut Prakan;LINESTRING(100.010126773 7.42441601366, 100.703595707 13.5986713964);0.0
Phatthalung;Saraburi;LINESTRING(100.010126773 7.42441601366, 101.014713278 14.6589645496);0.0
Phatthalung;Surin;LINESTRING(100.010126773 7.42441601366, 103.590719782 14.9050181448);0.0
Phatthalung;Sisaket;LINESTRING(100.010126773 7.42441601366, 104.405359638 14.9554371622);0.0
Phatthalung;Sukhothai;LINESTRING(100.010126773 7.42441601366, 99.7117887232 17.2522506862);0.0
Phatthalung;Satun;LINESTRING(100.010126773 7.42441601366, 99.6865649143 6.81033585588);3.0
Phatthalung;Tak;LINESTRING(100.010126773 7.42441601366, 98.6056341986 16.5242227967);0.0
Phatthalung;Trang;LINESTRING(100.010126773 7.42441601366, 99.5959127698 7.49267273863);50.0
Phatthalung;Trat;LINESTRING(100.010126773 7.42441601366, 102.579564521 12.1595379843);0.0
Phatthalung;Ubon Ratchathani;LINESTRING(100.010126773 7.42441601366, 105.004600489 15.1535356093);0.0
Phatthalung;Udon Thani;LINESTRING(100.010126773 7.42441601366, 102.842158571 17.4438714944);0.0
Phatthalung;Uttaradit;LINESTRING(100.010126773 7.42441601366, 100.54362506 17.7594847218);0.0
Phatthalung;Uthai Thani;LINESTRING(100.010126773 7.42441601366, 99.5453924199 15.3679825856);0.0
Phatthalung;Yala;LINESTRING(100.010126773 7.42441601366, 101.221688429 6.14828307483);3.0
Phatthalung;Yasothon;LINESTRING(100.010126773 7.42441601366, 104.410400659 15.8181173078);0.0
Phitsanulok;Amnat Charoen;LINESTRING(100.555156198 17.157749397, 104.739452739 15.9103839643);0.0
Phitsanulok;Ang Thong;LINESTRING(100.555156198 17.157749397, 100.353471697 14.6204191956);5.0
Phitsanulok;Phra Nakhon Si Ayutthaya;LINESTRING(100.555156198 17.157749397, 100.524265612 14.3917545816);37.0
Phitsanulok;Bangkok;LINESTRING(100.555156198 17.157749397, 100.631523202 13.7203931414);507.0
Phitsanulok;Bueng Kan;LINESTRING(100.555156198 17.157749397, 103.716800416 18.1099174483);0.0
Phitsanulok;Buriram;LINESTRING(100.555156198 17.157749397, 102.968096472 14.9633847038);4.0
Phitsanulok;Chonburi;LINESTRING(100.555156198 17.157749397, 101.241576765 13.0487736735);56.0
Phitsanulok;Chachoengsao;LINESTRING(100.555156198 17.157749397, 101.419030609 13.5774729299);9.0
Phitsanulok;Chiang Mai;LINESTRING(100.555156198 17.157749397, 98.8090260466 18.6949245582);106.0
Phitsanulok;Chai Nat;LINESTRING(100.555156198 17.157749397, 100.036696168 15.1596223071);22.0
Phitsanulok;Chaiyaphum;LINESTRING(100.555156198 17.157749397, 101.888264107 16.0310191135);8.0
Phitsanulok;Chumphon;LINESTRING(100.555156198 17.157749397, 99.0825327206 10.3170952438);0.0
Phitsanulok;Chiang Rai;LINESTRING(100.555156198 17.157749397, 99.9181046538 19.7324384098);70.0
Phitsanulok;Chanthaburi;LINESTRING(100.555156198 17.157749397, 102.110829598 12.8108425642);6.0
Phitsanulok;Krabi;LINESTRING(100.555156198 17.157749397, 99.0096418766 7.93530464171);0.0
Phitsanulok;Khon Kaen;LINESTRING(100.555156198 17.157749397, 102.467091341 16.3601979214);32.0
Phitsanulok;Kamphaeng Phet;LINESTRING(100.555156198 17.157749397, 99.5310912899 16.3858334519);122.0
Phitsanulok;Kanchanaburi;LINESTRING(100.555156198 17.157749397, 99.0310011373 14.6930709783);10.0
Phitsanulok;Kalasin;LINESTRING(100.555156198 17.157749397, 103.668833895 16.6419437368);0.0
Phitsanulok;Loei Province;LINESTRING(100.555156198 17.157749397, 101.493432007 17.4865304276);57.0
Phitsanulok;Lampang;LINESTRING(100.555156198 17.157749397, 99.5028873139 18.3121197955);45.0
Phitsanulok;Lamphun;LINESTRING(100.555156198 17.157749397, 98.9955101259 18.0669476692);12.0
Phitsanulok;Lopburi Province;LINESTRING(100.555156198 17.157749397, 100.91279061 15.1983428634);12.0
Phitsanulok;Mukdahan;LINESTRING(100.555156198 17.157749397, 104.52536682 16.5399707206);1.0
Phitsanulok;Maha Sarakham;LINESTRING(100.555156198 17.157749397, 103.168807401 16.0246261741);7.0
Phitsanulok;Mae Hong Son;LINESTRING(100.555156198 17.157749397, 97.9976963379 18.7255459313);2.0
Phitsanulok;Nan;LINESTRING(100.555156198 17.157749397, 100.846655279 18.8238026323);21.0
Phitsanulok;Nonthaburi;LINESTRING(100.555156198 17.157749397, 100.41502107 13.9645550618);39.0
Phitsanulok;Nong Bua Lam Phu;LINESTRING(100.555156198 17.157749397, 102.332866504 17.2250302587);0.0
Phitsanulok;Nong Khai;LINESTRING(100.555156198 17.157749397, 102.734380415 17.948159045);1.0
Phitsanulok;Nakhon Ratchasima;LINESTRING(100.555156198 17.157749397, 102.096875357 14.9640117158);28.0
Phitsanulok;Nakhon Phanom;LINESTRING(100.555156198 17.157749397, 104.394182963 17.4055094748);2.0
Phitsanulok;Nakhon Pathom;LINESTRING(100.555156198 17.157749397, 100.077784332 13.9133999426);31.0
Phitsanulok;Nakhon Si Thammarat;LINESTRING(100.555156198 17.157749397, 99.7855482953 8.58172325877);0.0
Phitsanulok;Nakhon Sawan;LINESTRING(100.555156198 17.157749397, 99.9598221992 15.6222488032);166.0
Phitsanulok;Narathiwat;LINESTRING(100.555156198 17.157749397, 101.731935286 6.18417848751);0.0
Phitsanulok;Nakhon Nayok;LINESTRING(100.555156198 17.157749397, 101.209031012 14.236825414);2.0
Phitsanulok;Phetchaburi;LINESTRING(100.555156198 17.157749397, 99.6008495417 12.9525452933);11.0
Phitsanulok;Phichit;LINESTRING(100.555156198 17.157749397, 100.391252836 16.2857421333);214.0
Phitsanulok;Prachuap Khiri Khan;LINESTRING(100.555156198 17.157749397, 99.5834170434 11.8004315212);13.0
Phitsanulok;Phuket;LINESTRING(100.555156198 17.157749397, 98.3649123943 7.83944014805);9.0
Phitsanulok;Phatthalung;LINESTRING(100.555156198 17.157749397, 100.080049986 7.49394151891);0.0
Phitsanulok;Phitsanulok;LINESTRING(100.555156198 17.157749397, 100.481753364 17.0317225438);0.0
Phitsanulok;Phang Nga;LINESTRING(100.555156198 17.157749397, 98.1635603331 8.62009579339);0.0
Phitsanulok;Phetchabun;LINESTRING(100.555156198 17.157749397, 101.21354207 16.2488798096);208.0
Phitsanulok;Phrae;LINESTRING(100.555156198 17.157749397, 99.9592168824 18.2599980793);89.0
Phitsanulok;Prachinburi;LINESTRING(100.555156198 17.157749397, 101.62185847 14.0225097824);1.0
Phitsanulok;Pathum Thani;LINESTRING(100.555156198 17.157749397, 100.641810015 14.0961850445);56.0
Phitsanulok;Pattani;LINESTRING(100.555156198 17.157749397, 101.371757998 6.7514836781);0.0
Phitsanulok;Phayao;LINESTRING(100.555156198 17.157749397, 100.155875063 19.2707159874);28.0
Phitsanulok;Ratchaburi;LINESTRING(100.555156198 17.157749397, 99.6163033708 13.555468881);2.0
Phitsanulok;Roi Et;LINESTRING(100.555156198 17.157749397, 103.811856618 15.9390589157);1.0
Phitsanulok;Ranong;LINESTRING(100.555156198 17.157749397, 98.6451537598 10.0467430034);0.0
Phitsanulok;Rayong;LINESTRING(100.555156198 17.157749397, 101.407515377 12.8424417412);10.0
Phitsanulok;Sing Buri;LINESTRING(100.555156198 17.157749397, 100.334808171 14.9189979398);14.0
Phitsanulok;Songkhla;LINESTRING(100.555156198 17.157749397, 100.581375177 7.1139766215);2.0
Phitsanulok;Samut Songkhram;LINESTRING(100.555156198 17.157749397, 99.9656093523 13.3785736422);1.0
Phitsanulok;Samut Sakhon;LINESTRING(100.555156198 17.157749397, 100.223684072 13.5726593856);4.0
Phitsanulok;Sa Kaeo;LINESTRING(100.555156198 17.157749397, 102.407393634 13.7164658559);3.0
Phitsanulok;Surat Thani;LINESTRING(100.555156198 17.157749397, 99.2665140024 9.05257838779);0.0
Phitsanulok;Sakon Nakhon;LINESTRING(100.555156198 17.157749397, 103.843548596 17.4307460922);2.0
Phitsanulok;Suphan Buri;LINESTRING(100.555156198 17.157749397, 99.7811297192 14.5713696695);11.0
Phitsanulok;Samut Prakan;LINESTRING(100.555156198 17.157749397, 100.703595707 13.5986713964);28.0
Phitsanulok;Saraburi;LINESTRING(100.555156198 17.157749397, 101.014713278 14.6589645496);4.0
Phitsanulok;Surin;LINESTRING(100.555156198 17.157749397, 103.590719782 14.9050181448);0.0
Phitsanulok;Sisaket;LINESTRING(100.555156198 17.157749397, 104.405359638 14.9554371622);2.0
Phitsanulok;Sukhothai;LINESTRING(100.555156198 17.157749397, 99.7117887232 17.2522506862);207.0
Phitsanulok;Satun;LINESTRING(100.555156198 17.157749397, 99.6865649143 6.81033585588);0.0
Phitsanulok;Tak;LINESTRING(100.555156198 17.157749397, 98.6056341986 16.5242227967);54.0
Phitsanulok;Trang;LINESTRING(100.555156198 17.157749397, 99.5959127698 7.49267273863);0.0
Phitsanulok;Trat;LINESTRING(100.555156198 17.157749397, 102.579564521 12.1595379843);5.0
Phitsanulok;Ubon Ratchathani;LINESTRING(100.555156198 17.157749397, 105.004600489 15.1535356093);6.0
Phitsanulok;Udon Thani;LINESTRING(100.555156198 17.157749397, 102.842158571 17.4438714944);13.0
Phitsanulok;Uttaradit;LINESTRING(100.555156198 17.157749397, 100.54362506 17.7594847218);143.0
Phitsanulok;Uthai Thani;LINESTRING(100.555156198 17.157749397, 99.5453924199 15.3679825856);6.0
Phitsanulok;Yala;LINESTRING(100.555156198 17.157749397, 101.221688429 6.14828307483);0.0
Phitsanulok;Yasothon;LINESTRING(100.555156198 17.157749397, 104.410400659 15.8181173078);1.0
Phang Nga;Amnat Charoen;LINESTRING(98.0402331501 8.77539111128, 104.739452739 15.9103839643);0.0
Phang Nga;Ang Thong;LINESTRING(98.0402331501 8.77539111128, 100.353471697 14.6204191956);1.0
Phang Nga;Phra Nakhon Si Ayutthaya;LINESTRING(98.0402331501 8.77539111128, 100.524265612 14.3917545816);10.0
Phang Nga;Bangkok;LINESTRING(98.0402331501 8.77539111128, 100.631523202 13.7203931414);118.0
Phang Nga;Bueng Kan;LINESTRING(98.0402331501 8.77539111128, 103.716800416 18.1099174483);0.0
Phang Nga;Buriram;LINESTRING(98.0402331501 8.77539111128, 102.968096472 14.9633847038);1.0
Phang Nga;Chonburi;LINESTRING(98.0402331501 8.77539111128, 101.241576765 13.0487736735);7.0
Phang Nga;Chachoengsao;LINESTRING(98.0402331501 8.77539111128, 101.419030609 13.5774729299);0.0
Phang Nga;Chiang Mai;LINESTRING(98.0402331501 8.77539111128, 98.8090260466 18.6949245582);15.0
Phang Nga;Chai Nat;LINESTRING(98.0402331501 8.77539111128, 100.036696168 15.1596223071);0.0
Phang Nga;Chaiyaphum;LINESTRING(98.0402331501 8.77539111128, 101.888264107 16.0310191135);1.0
Phang Nga;Chumphon;LINESTRING(98.0402331501 8.77539111128, 99.0825327206 10.3170952438);9.0
Phang Nga;Chiang Rai;LINESTRING(98.0402331501 8.77539111128, 99.9181046538 19.7324384098);6.0
Phang Nga;Chanthaburi;LINESTRING(98.0402331501 8.77539111128, 102.110829598 12.8108425642);1.0
Phang Nga;Krabi;LINESTRING(98.0402331501 8.77539111128, 99.0096418766 7.93530464171);148.0
Phang Nga;Khon Kaen;LINESTRING(98.0402331501 8.77539111128, 102.467091341 16.3601979214);4.0
Phang Nga;Kamphaeng Phet;LINESTRING(98.0402331501 8.77539111128, 99.5310912899 16.3858334519);0.0
Phang Nga;Kanchanaburi;LINESTRING(98.0402331501 8.77539111128, 99.0310011373 14.6930709783);2.0
Phang Nga;Kalasin;LINESTRING(98.0402331501 8.77539111128, 103.668833895 16.6419437368);0.0
Phang Nga;Loei Province;LINESTRING(98.0402331501 8.77539111128, 101.493432007 17.4865304276);2.0
Phang Nga;Lampang;LINESTRING(98.0402331501 8.77539111128, 99.5028873139 18.3121197955);1.0
Phang Nga;Lamphun;LINESTRING(98.0402331501 8.77539111128, 98.9955101259 18.0669476692);0.0
Phang Nga;Lopburi Province;LINESTRING(98.0402331501 8.77539111128, 100.91279061 15.1983428634);0.0
Phang Nga;Mukdahan;LINESTRING(98.0402331501 8.77539111128, 104.52536682 16.5399707206);0.0
Phang Nga;Maha Sarakham;LINESTRING(98.0402331501 8.77539111128, 103.168807401 16.0246261741);0.0
Phang Nga;Mae Hong Son;LINESTRING(98.0402331501 8.77539111128, 97.9976963379 18.7255459313);0.0
Phang Nga;Nan;LINESTRING(98.0402331501 8.77539111128, 100.846655279 18.8238026323);0.0
Phang Nga;Nonthaburi;LINESTRING(98.0402331501 8.77539111128, 100.41502107 13.9645550618);14.0
Phang Nga;Nong Bua Lam Phu;LINESTRING(98.0402331501 8.77539111128, 102.332866504 17.2250302587);0.0
Phang Nga;Nong Khai;LINESTRING(98.0402331501 8.77539111128, 102.734380415 17.948159045);0.0
Phang Nga;Nakhon Ratchasima;LINESTRING(98.0402331501 8.77539111128, 102.096875357 14.9640117158);2.0
Phang Nga;Nakhon Phanom;LINESTRING(98.0402331501 8.77539111128, 104.394182963 17.4055094748);1.0
Phang Nga;Nakhon Pathom;LINESTRING(98.0402331501 8.77539111128, 100.077784332 13.9133999426);2.0
Phang Nga;Nakhon Si Thammarat;LINESTRING(98.0402331501 8.77539111128, 99.7855482953 8.58172325877);8.0
Phang Nga;Nakhon Sawan;LINESTRING(98.0402331501 8.77539111128, 99.9598221992 15.6222488032);0.0
Phang Nga;Narathiwat;LINESTRING(98.0402331501 8.77539111128, 101.731935286 6.18417848751);0.0
Phang Nga;Nakhon Nayok;LINESTRING(98.0402331501 8.77539111128, 101.209031012 14.236825414);0.0
Phang Nga;Phetchaburi;LINESTRING(98.0402331501 8.77539111128, 99.6008495417 12.9525452933);3.0
Phang Nga;Phichit;LINESTRING(98.0402331501 8.77539111128, 100.391252836 16.2857421333);0.0
Phang Nga;Prachuap Khiri Khan;LINESTRING(98.0402331501 8.77539111128, 99.5834170434 11.8004315212);4.0
Phang Nga;Phuket;LINESTRING(98.0402331501 8.77539111128, 98.3649123943 7.83944014805);532.0
Phang Nga;Phatthalung;LINESTRING(98.0402331501 8.77539111128, 100.080049986 7.49394151891);3.0
Phang Nga;Phitsanulok;LINESTRING(98.0402331501 8.77539111128, 100.481753364 17.0317225438);0.0
Phang Nga;Phang Nga;LINESTRING(98.0402331501 8.77539111128, 98.1635603331 8.62009579339);0.0
Phang Nga;Phetchabun;LINESTRING(98.0402331501 8.77539111128, 101.21354207 16.2488798096);9.0
