uid;polyline;isLeafNode;province
25239;LINESTRING(104.338921701 16.3950306364, 104.242848322 16.3950306364, 104.242848322 16.3050295394, 104.338921701 16.3050295394, 104.338921701 16.3950306364);True;Roi Et
25240;LINESTRING(104.434995081 16.3950306364, 104.338921701 16.3950306364, 104.338921701 16.3050295394, 104.434995081 16.3050295394, 104.434995081 16.3950306364);True;Mukdahan
25241;LINESTRING(104.434995081 16.3050295394, 104.338921701 16.3050295394, 104.338921701 16.2150284424, 104.434995081 16.2150284424, 104.434995081 16.3050295394);True;Yasothon
25242;LINESTRING(104.338921701 16.3050295394, 104.242848322 16.3050295394, 104.242848322 16.2150284424, 104.338921701 16.2150284424, 104.338921701 16.3050295394);True;Roi Et
25243;LINESTRING(104.338921701 16.2150284424, 104.242848322 16.2150284424, 104.242848322 16.1250273455, 104.338921701 16.1250273455, 104.338921701 16.2150284424);True;Yasothon
25244;LINESTRING(104.434995081 16.2150284424, 104.338921701 16.2150284424, 104.338921701 16.1250273455, 104.434995081 16.1250273455, 104.434995081 16.2150284424);True;Yasothon
25245;LINESTRING(104.62714184 16.3050295394, 104.53106846 16.3050295394, 104.53106846 16.2150284424, 104.62714184 16.2150284424, 104.62714184 16.3050295394);True;Mukdahan
25246;LINESTRING(104.53106846 16.3050295394, 104.434995081 16.3050295394, 104.434995081 16.2150284424, 104.53106846 16.2150284424, 104.53106846 16.3050295394);True;Yasothon
25247;LINESTRING(104.53106846 16.2150284424, 104.434995081 16.2150284424, 104.434995081 16.1250273455, 104.53106846 16.1250273455, 104.53106846 16.2150284424);True;Yasothon
25248;LINESTRING(104.62714184 16.2150284424, 104.53106846 16.2150284424, 104.53106846 16.1250273455, 104.62714184 16.1250273455, 104.62714184 16.2150284424);True;Yasothon
25253;LINESTRING(105.011435358 16.4850317333, 104.915361978 16.4850317333, 104.915361978 16.3950306364, 105.011435358 16.3950306364, 105.011435358 16.4850317333);True;NULL
25254;LINESTRING(104.915361978 16.4850317333, 104.819288599 16.4850317333, 104.819288599 16.3950306364, 104.915361978 16.3950306364, 104.915361978 16.4850317333);True;NULL
25255;LINESTRING(104.915361978 16.3950306364, 104.819288599 16.3950306364, 104.819288599 16.3050295394, 104.915361978 16.3050295394, 104.915361978 16.3950306364);True;Mukdahan
25256;LINESTRING(105.011435358 16.3950306364, 104.915361978 16.3950306364, 104.915361978 16.3050295394, 105.011435358 16.3050295394, 105.011435358 16.3950306364);True;NULL
25250;LINESTRING(104.819288599 16.4850317333, 104.62714184 16.4850317333, 104.62714184 16.3050295394, 104.819288599 16.3050295394, 104.819288599 16.4850317333);True;Mukdahan
25261;LINESTRING(104.819288599 16.3050295394, 104.723215219 16.3050295394, 104.723215219 16.2150284424, 104.819288599 16.2150284424, 104.819288599 16.3050295394);True;Mukdahan
25262;LINESTRING(104.723215219 16.3050295394, 104.62714184 16.3050295394, 104.62714184 16.2150284424, 104.723215219 16.2150284424, 104.723215219 16.3050295394);True;Mukdahan
25263;LINESTRING(104.723215219 16.2150284424, 104.62714184 16.2150284424, 104.62714184 16.1250273455, 104.723215219 16.1250273455, 104.723215219 16.2150284424);True;Yasothon
25264;LINESTRING(104.819288599 16.2150284424, 104.723215219 16.2150284424, 104.723215219 16.1250273455, 104.819288599 16.1250273455, 104.819288599 16.2150284424);True;Yasothon
25265;LINESTRING(105.011435358 16.3050295394, 104.915361978 16.3050295394, 104.915361978 16.2150284424, 105.011435358 16.2150284424, 105.011435358 16.3050295394);True;Amnat Charoen
25266;LINESTRING(104.915361978 16.3050295394, 104.819288599 16.3050295394, 104.819288599 16.2150284424, 104.915361978 16.2150284424, 104.915361978 16.3050295394);True;Mukdahan
25267;LINESTRING(104.915361978 16.2150284424, 104.819288599 16.2150284424, 104.819288599 16.1250273455, 104.915361978 16.1250273455, 104.915361978 16.2150284424);True;Amnat Charoen
25268;LINESTRING(105.011435358 16.2150284424, 104.915361978 16.2150284424, 104.915361978 16.1250273455, 105.011435358 16.1250273455, 105.011435358 16.2150284424);True;Amnat Charoen
25273;LINESTRING(105.011435358 16.1250273455, 104.62714184 16.1250273455, 104.62714184 15.7650229576, 105.011435358 15.7650229576, 105.011435358 16.1250273455);True;Amnat Charoen
25301;LINESTRING(104.62714184 16.1250273455, 104.53106846 16.1250273455, 104.53106846 16.0350262485, 104.62714184 16.0350262485, 104.62714184 16.1250273455);True;Amnat Charoen
25302;LINESTRING(104.53106846 16.1250273455, 104.434995081 16.1250273455, 104.434995081 16.0350262485, 104.53106846 16.0350262485, 104.53106846 16.1250273455);True;Yasothon
25303;LINESTRING(104.53106846 16.0350262485, 104.434995081 16.0350262485, 104.434995081 15.9450251515, 104.53106846 15.9450251515, 104.53106846 16.0350262485);True;Yasothon
25304;LINESTRING(104.62714184 16.0350262485, 104.53106846 16.0350262485, 104.53106846 15.9450251515, 104.62714184 15.9450251515, 104.62714184 16.0350262485);True;Amnat Charoen
25298;LINESTRING(104.434995081 16.1250273455, 104.242848322 16.1250273455, 104.242848322 15.9450251515, 104.434995081 15.9450251515, 104.434995081 16.1250273455);True;Yasothon
25299;LINESTRING(104.434995081 15.9450251515, 104.242848322 15.9450251515, 104.242848322 15.7650229576, 104.434995081 15.7650229576, 104.434995081 15.9450251515);True;Yasothon
25300;LINESTRING(104.62714184 15.9450251515, 104.434995081 15.9450251515, 104.434995081 15.7650229576, 104.62714184 15.7650229576, 104.62714184 15.9450251515);True;Amnat Charoen
25317;LINESTRING(104.62714184 15.7650229576, 104.434995081 15.7650229576, 104.434995081 15.5850207636, 104.62714184 15.5850207636, 104.62714184 15.7650229576);True;Amnat Charoen
25318;LINESTRING(104.434995081 15.7650229576, 104.242848322 15.7650229576, 104.242848322 15.5850207636, 104.434995081 15.5850207636, 104.434995081 15.7650229576);True;Yasothon
25329;LINESTRING(104.434995081 15.5850207636, 104.338921701 15.5850207636, 104.338921701 15.4950196667, 104.434995081 15.4950196667, 104.434995081 15.5850207636);True;Yasothon
25330;LINESTRING(104.338921701 15.5850207636, 104.242848322 15.5850207636, 104.242848322 15.4950196667, 104.338921701 15.4950196667, 104.338921701 15.5850207636);True;Yasothon
25331;LINESTRING(104.338921701 15.4950196667, 104.242848322 15.4950196667, 104.242848322 15.4050185697, 104.338921701 15.4050185697, 104.338921701 15.4950196667);True;Yasothon
25332;LINESTRING(104.434995081 15.4950196667, 104.338921701 15.4950196667, 104.338921701 15.4050185697, 104.434995081 15.4050185697, 104.434995081 15.4950196667);True;Ubon Ratchathani
25320;LINESTRING(104.62714184 15.5850207636, 104.434995081 15.5850207636, 104.434995081 15.4050185697, 104.62714184 15.4050185697, 104.62714184 15.5850207636);True;Ubon Ratchathani
25341;LINESTRING(105.011435358 15.7650229576, 104.915361978 15.7650229576, 104.915361978 15.6750218606, 105.011435358 15.6750218606, 105.011435358 15.7650229576);True;Ubon Ratchathani
25342;LINESTRING(104.915361978 15.7650229576, 104.819288599 15.7650229576, 104.819288599 15.6750218606, 104.915361978 15.6750218606, 104.915361978 15.7650229576);True;Amnat Charoen
25343;LINESTRING(104.915361978 15.6750218606, 104.819288599 15.6750218606, 104.819288599 15.5850207636, 104.915361978 15.5850207636, 104.915361978 15.6750218606);True;Amnat Charoen
25344;LINESTRING(105.011435358 15.6750218606, 104.915361978 15.6750218606, 104.915361978 15.5850207636, 105.011435358 15.5850207636, 105.011435358 15.6750218606);True;Ubon Ratchathani
25345;LINESTRING(104.819288599 15.7650229576, 104.723215219 15.7650229576, 104.723215219 15.6750218606, 104.819288599 15.6750218606, 104.819288599 15.7650229576);True;Amnat Charoen
25346;LINESTRING(104.723215219 15.7650229576, 104.62714184 15.7650229576, 104.62714184 15.6750218606, 104.723215219 15.6750218606, 104.723215219 15.7650229576);True;Amnat Charoen
25347;LINESTRING(104.723215219 15.6750218606, 104.62714184 15.6750218606, 104.62714184 15.5850207636, 104.723215219 15.5850207636, 104.723215219 15.6750218606);True;Ubon Ratchathani
25348;LINESTRING(104.819288599 15.6750218606, 104.723215219 15.6750218606, 104.723215219 15.5850207636, 104.819288599 15.5850207636, 104.819288599 15.6750218606);True;Amnat Charoen
25339;LINESTRING(104.819288599 15.5850207636, 104.62714184 15.5850207636, 104.62714184 15.4050185697, 104.819288599 15.4050185697, 104.819288599 15.5850207636);True;Ubon Ratchathani
25340;LINESTRING(105.011435358 15.5850207636, 104.819288599 15.5850207636, 104.819288599 15.4050185697, 105.011435358 15.4050185697, 105.011435358 15.5850207636);True;Ubon Ratchathani
25365;LINESTRING(104.242848322 16.1250273455, 104.146774942 16.1250273455, 104.146774942 16.0350262485, 104.242848322 16.0350262485, 104.242848322 16.1250273455);True;Yasothon
25366;LINESTRING(104.146774942 16.1250273455, 104.050701563 16.1250273455, 104.050701563 16.0350262485, 104.146774942 16.0350262485, 104.146774942 16.1250273455);True;Yasothon
25367;LINESTRING(104.146774942 16.0350262485, 104.050701563 16.0350262485, 104.050701563 15.9450251515, 104.146774942 15.9450251515, 104.146774942 16.0350262485);True;Roi Et
25368;LINESTRING(104.242848322 16.0350262485, 104.146774942 16.0350262485, 104.146774942 15.9450251515, 104.242848322 15.9450251515, 104.242848322 16.0350262485);True;Yasothon
25362;LINESTRING(104.050701563 16.1250273455, 103.858554804 16.1250273455, 103.858554804 15.9450251515, 104.050701563 15.9450251515, 104.050701563 16.1250273455);True;Roi Et
25373;LINESTRING(104.050701563 15.9450251515, 103.954628183 15.9450251515, 103.954628183 15.8550240545, 104.050701563 15.8550240545, 104.050701563 15.9450251515);True;Roi Et
25374;LINESTRING(103.954628183 15.9450251515, 103.858554804 15.9450251515, 103.858554804 15.8550240545, 103.954628183 15.8550240545, 103.954628183 15.9450251515);True;Roi Et
25375;LINESTRING(103.954628183 15.8550240545, 103.858554804 15.8550240545, 103.858554804 15.7650229576, 103.954628183 15.7650229576, 103.954628183 15.8550240545);True;Roi Et
25376;LINESTRING(104.050701563 15.8550240545, 103.954628183 15.8550240545, 103.954628183 15.7650229576, 104.050701563 15.7650229576, 104.050701563 15.8550240545);True;Yasothon
25377;LINESTRING(104.242848322 15.9450251515, 104.146774942 15.9450251515, 104.146774942 15.8550240545, 104.242848322 15.8550240545, 104.242848322 15.9450251515);True;Yasothon
25378;LINESTRING(104.146774942 15.9450251515, 104.050701563 15.9450251515, 104.050701563 15.8550240545, 104.146774942 15.8550240545, 104.146774942 15.9450251515);True;Yasothon
25379;LINESTRING(104.146774942 15.8550240545, 104.050701563 15.8550240545, 104.050701563 15.7650229576, 104.146774942 15.7650229576, 104.146774942 15.8550240545);True;Roi Et
25380;LINESTRING(104.242848322 15.8550240545, 104.146774942 15.8550240545, 104.146774942 15.7650229576, 104.242848322 15.7650229576, 104.242848322 15.8550240545);True;Yasothon
25358;LINESTRING(103.858554804 16.1250273455, 103.474261286 16.1250273455, 103.474261286 15.7650229576, 103.858554804 15.7650229576, 103.858554804 16.1250273455);True;Roi Et
25401;LINESTRING(103.858554804 15.7650229576, 103.666408045 15.7650229576, 103.666408045 15.5850207636, 103.858554804 15.5850207636, 103.858554804 15.7650229576);True;Roi Et
25402;LINESTRING(103.666408045 15.7650229576, 103.474261286 15.7650229576, 103.474261286 15.5850207636, 103.666408045 15.5850207636, 103.666408045 15.7650229576);True;Roi Et
25413;LINESTRING(103.666408045 15.5850207636, 103.570334666 15.5850207636, 103.570334666 15.4950196667, 103.666408045 15.4950196667, 103.666408045 15.5850207636);True;Roi Et
25414;LINESTRING(103.570334666 15.5850207636, 103.474261286 15.5850207636, 103.474261286 15.4950196667, 103.570334666 15.4950196667, 103.570334666 15.5850207636);True;Roi Et
25415;LINESTRING(103.570334666 15.4950196667, 103.474261286 15.4950196667, 103.474261286 15.4050185697, 103.570334666 15.4050185697, 103.570334666 15.4950196667);True;Roi Et
25416;LINESTRING(103.666408045 15.4950196667, 103.570334666 15.4950196667, 103.570334666 15.4050185697, 103.666408045 15.4050185697, 103.666408045 15.4950196667);True;Surin
25404;LINESTRING(103.858554804 15.5850207636, 103.666408045 15.5850207636, 103.666408045 15.4050185697, 103.858554804 15.4050185697, 103.858554804 15.5850207636);True;Roi Et
25425;LINESTRING(104.242848322 15.7650229576, 104.146774942 15.7650229576, 104.146774942 15.6750218606, 104.242848322 15.6750218606, 104.242848322 15.7650229576);True;Yasothon
25426;LINESTRING(104.146774942 15.7650229576, 104.050701563 15.7650229576, 104.050701563 15.6750218606, 104.146774942 15.6750218606, 104.146774942 15.7650229576);True;Roi Et
25427;LINESTRING(104.146774942 15.6750218606, 104.050701563 15.6750218606, 104.050701563 15.5850207636, 104.146774942 15.5850207636, 104.146774942 15.6750218606);True;Roi Et
25428;LINESTRING(104.242848322 15.6750218606, 104.146774942 15.6750218606, 104.146774942 15.5850207636, 104.242848322 15.5850207636, 104.242848322 15.6750218606);True;Roi Et
25422;LINESTRING(104.050701563 15.7650229576, 103.858554804 15.7650229576, 103.858554804 15.5850207636, 104.050701563 15.5850207636, 104.050701563 15.7650229576);True;Roi Et
25433;LINESTRING(104.050701563 15.5850207636, 103.954628183 15.5850207636, 103.954628183 15.4950196667, 104.050701563 15.4950196667, 104.050701563 15.5850207636);True;Roi Et
25434;LINESTRING(103.954628183 15.5850207636, 103.858554804 15.5850207636, 103.858554804 15.4950196667, 103.954628183 15.4950196667, 103.954628183 15.5850207636);True;Roi Et
25435;LINESTRING(103.954628183 15.4950196667, 103.858554804 15.4950196667, 103.858554804 15.4050185697, 103.954628183 15.4050185697, 103.954628183 15.4950196667);True;Roi Et
25436;LINESTRING(104.050701563 15.4950196667, 103.954628183 15.4950196667, 103.954628183 15.4050185697, 104.050701563 15.4050185697, 104.050701563 15.4950196667);True;Si Sa Ket
25437;LINESTRING(104.242848322 15.5850207636, 104.146774942 15.5850207636, 104.146774942 15.4950196667, 104.242848322 15.4950196667, 104.242848322 15.5850207636);True;Yasothon
25438;LINESTRING(104.146774942 15.5850207636, 104.050701563 15.5850207636, 104.050701563 15.4950196667, 104.146774942 15.4950196667, 104.146774942 15.5850207636);True;Si Sa Ket
25439;LINESTRING(104.146774942 15.4950196667, 104.050701563 15.4950196667, 104.050701563 15.4050185697, 104.146774942 15.4050185697, 104.146774942 15.4950196667);True;Si Sa Ket
25440;LINESTRING(104.242848322 15.4950196667, 104.146774942 15.4950196667, 104.146774942 15.4050185697, 104.242848322 15.4050185697, 104.242848322 15.4950196667);True;Si Sa Ket
25445;LINESTRING(104.242848322 15.4050185697, 104.050701563 15.4050185697, 104.050701563 15.2250163758, 104.242848322 15.2250163758, 104.242848322 15.4050185697);True;Si Sa Ket
25453;LINESTRING(104.050701563 15.4050185697, 103.954628183 15.4050185697, 103.954628183 15.3150174727, 104.050701563 15.3150174727, 104.050701563 15.4050185697);True;Surin
25454;LINESTRING(103.954628183 15.4050185697, 103.858554804 15.4050185697, 103.858554804 15.3150174727, 103.954628183 15.3150174727, 103.954628183 15.4050185697);True;Surin
25455;LINESTRING(103.954628183 15.3150174727, 103.858554804 15.3150174727, 103.858554804 15.2250163758, 103.954628183 15.2250163758, 103.954628183 15.3150174727);True;Surin
25456;LINESTRING(104.050701563 15.3150174727, 103.954628183 15.3150174727, 103.954628183 15.2250163758, 104.050701563 15.2250163758, 104.050701563 15.3150174727);True;Si Sa Ket
25457;LINESTRING(104.050701563 15.2250163758, 103.954628183 15.2250163758, 103.954628183 15.1350152788, 104.050701563 15.1350152788, 104.050701563 15.2250163758);True;Si Sa Ket
25458;LINESTRING(103.954628183 15.2250163758, 103.858554804 15.2250163758, 103.858554804 15.1350152788, 103.954628183 15.1350152788, 103.954628183 15.2250163758);True;Surin
25459;LINESTRING(103.954628183 15.1350152788, 103.858554804 15.1350152788, 103.858554804 15.0450141818, 103.954628183 15.0450141818, 103.954628183 15.1350152788);True;Surin
25460;LINESTRING(104.050701563 15.1350152788, 103.954628183 15.1350152788, 103.954628183 15.0450141818, 104.050701563 15.0450141818, 104.050701563 15.1350152788);True;Si Sa Ket
25448;LINESTRING(104.242848322 15.2250163758, 104.050701563 15.2250163758, 104.050701563 15.0450141818, 104.242848322 15.0450141818, 104.242848322 15.2250163758);True;Si Sa Ket
25442;LINESTRING(103.858554804 15.4050185697, 103.474261286 15.4050185697, 103.474261286 15.0450141818, 103.858554804 15.0450141818, 103.858554804 15.4050185697);True;Surin
25443;LINESTRING(103.858554804 15.0450141818, 103.474261286 15.0450141818, 103.474261286 14.6850097939, 103.858554804 14.6850097939, 103.858554804 15.0450141818);True;Surin
25505;LINESTRING(104.242848322 15.0450141818, 104.050701563 15.0450141818, 104.050701563 14.8650119879, 104.242848322 14.8650119879, 104.242848322 15.0450141818);True;Si Sa Ket
25513;LINESTRING(104.050701563 15.0450141818, 103.954628183 15.0450141818, 103.954628183 14.9550130848, 104.050701563 14.9550130848, 104.050701563 15.0450141818);True;Si Sa Ket
25514;LINESTRING(103.954628183 15.0450141818, 103.858554804 15.0450141818, 103.858554804 14.9550130848, 103.954628183 14.9550130848, 103.954628183 15.0450141818);True;Surin
